"","V1"
"23421",1
"23422",0
"23423",1
"23424",0
"23425",0
"23426",0
"23427",0
"23428",1
"23429",0
"23430",1
"23431",0
"23432",1
"23433",1
"23434",0
"23435",0
"23436",1
"23437",0
"23438",1
"23439",0
"23440",1
"23441",1
"23442",0
"23443",0
"23444",0
"23445",1
"23446",0
"23447",1
"23448",1
"23449",1
"23450",0
"23451",0
"23452",1
"23453",0
"23454",0
"23455",1
"23456",1
"23457",0
"23458",1
"23459",1
"23460",1
"23461",1
"23462",0
"23463",1
"23464",0
"23465",0
"23466",0
"23467",0
"23468",0
"23469",1
"23470",0
"23471",1
"23472",0
"23473",1
"23474",0
"23475",1
"23476",0
"23477",0
"23478",0
"23479",0
"23480",0
"23481",1
"23482",1
"23483",1
"23484",1
"23485",0
"23486",1
"23487",1
"23488",0
"23489",1
"23490",0
"23491",0
"23492",0
"23493",1
"23494",1
"23495",1
"23496",0
"23497",1
"23498",1
"23499",0
"23500",1
"23501",0
"23502",0
"23503",0
"23504",1
"23505",1
"23506",1
"23507",0
"23508",0
"23509",1
"23510",0
"23511",0
"23512",0
"23513",0
"23514",0
"23515",1
"23516",0
"23517",0
"23518",1
"23519",1
"23520",1
"23521",0
"23522",0
"23523",0
"23524",1
"23525",0
"23526",1
"23527",0
"23528",0
"23529",0
"23530",0
"23531",1
"23532",1
"23533",0
"23534",0
"23535",1
"23536",1
"23537",0
"23538",0
"23539",0
"23540",1
"23541",0
"23542",1
"23543",0
"23544",1
"23545",0
"23546",0
"23547",1
"23548",0
"23549",0
"23550",0
"23551",1
"23552",0
"23553",0
"23554",1
"23555",0
"23556",0
"23557",0
"23558",1
"23559",1
"23560",0
"23561",1
"23562",1
"23563",1
"23564",0
"23565",0
"23566",1
"23567",1
"23568",0
"23569",0
"23570",0
"23571",0
"23572",1
"23573",0
"23574",0
"23575",0
"23576",1
"23577",0
"23578",1
"23579",0
"23580",0
"23581",1
"23582",1
"23583",0
"23584",1
"23585",0
"23586",1
"23587",1
"23588",1
"23589",0
"23590",1
"23591",1
"23592",1
"23593",0
"23594",1
"23595",1
"23596",0
"23597",0
"23598",0
"23599",1
"23600",0
"23601",1
"23602",1
"23603",0
"23604",0
"23605",1
"23606",0
"23607",0
"23608",0
"23609",0
"23610",0
"23611",1
"23612",0
"23613",1
"23614",1
"23615",1
"23616",1
"23617",1
"23618",0
"23619",0
"23620",1
"23621",0
"23622",0
"23623",0
"23624",0
"23625",0
"23626",0
"23627",1
"23628",0
"23629",0
"23630",0
"23631",0
"23632",1
"23633",0
"23634",0
"23635",0
"23636",0
"23637",0
"23638",0
"23639",0
"23640",0
"23641",1
"23642",1
"23643",1
"23644",0
"23645",0
"23646",0
"23647",0
"23648",0
"23649",1
"23650",1
"23651",1
"23652",0
"23653",0
"23654",0
"23655",0
"23656",1
"23657",1
"23658",1
"23659",1
"23660",0
"23661",1
"23662",1
"23663",0
"23664",1
"23665",1
"23666",1
"23667",1
"23668",1
"23669",1
"23670",1
"23671",0
"23672",0
"23673",0
"23674",0
"23675",0
"23676",0
"23677",1
"23678",1
"23679",0
"23680",1
"23681",0
"23682",0
"23683",0
"23684",1
"23685",1
"23686",0
"23687",1
"23688",0
"23689",1
"23690",0
"23691",0
"23692",1
"23693",0
"23694",0
"23695",1
"23696",0
"23697",0
"23698",1
"23699",1
"23700",0
"23701",0
"23702",0
"23703",0
"23704",0
"23705",0
"23706",1
"23707",0
"23708",0
"23709",0
"23710",1
"23711",1
"23712",1
"23713",1
"23714",0
"23715",0
"23716",0
"23717",1
"23718",0
"23719",0
"23720",1
"23721",1
"23722",1
"23723",1
"23724",0
"23725",1
"23726",1
"23727",1
"23728",0
"23729",1
"23730",0
"23731",0
"23732",1
"23733",1
"23734",0
"23735",0
"23736",0
"23737",0
"23738",1
"23739",0
"23740",0
"23741",1
"23742",0
"23743",0
"23744",0
"23745",0
"23746",0
"23747",0
"23748",0
"23749",1
"23750",1
"23751",1
"23752",1
"23753",0
"23754",1
"23755",0
"23756",0
"23757",1
"23758",0
"23759",1
"23760",1
"23761",1
"23762",0
"23763",0
"23764",1
"23765",1
"23766",1
"23767",0
"23768",0
"23769",1
"23770",0
"23771",0
"23772",1
"23773",0
"23774",0
"23775",1
"23776",0
"23777",1
"23778",1
"23779",0
"23780",0
"23781",0
"23782",1
"23783",0
"23784",0
"23785",0
"23786",1
"23787",1
"23788",0
"23789",0
"23790",0
"23791",0
"23792",1
"23793",0
"23794",1
"23795",0
"23796",1
"23797",1
"23798",0
"23799",0
"23800",0
"23801",0
"23802",0
"23803",1
"23804",0
"23805",0
"23806",0
"23807",1
"23808",0
"23809",1
"23810",0
"23811",0
"23812",1
"23813",0
"23814",0
"23815",1
"23816",1
"23817",0
"23818",0
"23819",0
"23820",0
"23821",0
"23822",1
"23823",1
"23824",1
"23825",1
"23826",0
"23827",1
"23828",0
"23829",0
"23830",1
"23831",0
"23832",1
"23833",0
"23834",0
"23835",0
"23836",1
"23837",0
"23838",1
"23839",0
"23840",1
"23841",0
"23842",0
"23843",1
"23844",1
"23845",1
"23846",0
"23847",1
"23848",1
"23849",0
"23850",0
"23851",0
"23852",1
"23853",1
"23854",0
"23855",0
"23856",0
"23857",1
"23858",1
"23859",0
"23860",1
"23861",0
"23862",0
"23863",0
"23864",0
"23865",0
"23866",0
"23867",0
"23868",0
"23869",1
"23870",0
"23871",0
"23872",1
"23873",1
"23874",0
"23875",0
"23876",1
"23877",0
"23878",0
"23879",1
"23880",1
"23881",1
"23882",1
"23883",0
"23884",0
"23885",1
"23886",0
"23887",0
"23888",1
"23889",0
"23890",0
"23891",1
"23892",0
"23893",1
"23894",0
"23895",1
"23896",0
"23897",0
"23898",0
"23899",0
"23900",0
"23901",0
"23902",0
"23903",1
"23904",0
"23905",0
"23906",0
"23907",1
"23908",0
"23909",0
"23910",1
"23911",1
"23912",0
"23913",1
"23914",0
"23915",1
"23916",0
"23917",0
"23918",0
"23919",0
"23920",0
"23921",0
"23922",1
"23923",0
"23924",1
"23925",1
"23926",0
"23927",0
"23928",1
"23929",0
"23930",0
"23931",1
"23932",1
"23933",0
"23934",1
"23935",1
"23936",0
"23937",0
"23938",0
"23939",1
"23940",1
"23941",1
"23942",1
"23943",1
"23944",1
"23945",1
"23946",1
"23947",0
"23948",0
"23949",0
"23950",1
"23951",0
"23952",1
"23953",0
"23954",0
"23955",0
"23956",1
"23957",1
"23958",0
"23959",1
"23960",0
"23961",0
"23962",1
"23963",0
"23964",0
"23965",1
"23966",1
"23967",0
"23968",0
"23969",0
"23970",1
"23971",1
"23972",0
"23973",0
"23974",0
"23975",0
"23976",1
"23977",1
"23978",0
"23979",0
"23980",1
"23981",0
"23982",0
"23983",1
"23984",0
"23985",0
"23986",1
"23987",1
"23988",0
"23989",0
"23990",0
"23991",1
"23992",0
"23993",0
"23994",1
"23995",1
"23996",1
"23997",0
"23998",0
"23999",0
"24000",0
"24001",0
"24002",0
"24003",0
"24004",1
"24005",0
"24006",0
"24007",1
"24008",0
"24009",0
"24010",1
"24011",1
"24012",0
"24013",0
"24014",0
"24015",1
"24016",0
"24017",1
"24018",1
"24019",1
"24020",1
"24021",0
"24022",1
"24023",0
"24024",1
"24025",1
"24026",0
"24027",1
"24028",0
"24029",0
"24030",0
"24031",1
"24032",1
"24033",0
"24034",1
"24035",1
"24036",1
"24037",1
"24038",0
"24039",1
"24040",0
"24041",0
"24042",1
"24043",1
"24044",0
"24045",1
"24046",0
"24047",0
"24048",1
"24049",0
"24050",0
"24051",1
"24052",1
"24053",1
"24054",1
"24055",1
"24056",1
"24057",1
"24058",1
"24059",1
"24060",1
"24061",1
"24062",1
"24063",0
"24064",1
"24065",1
"24066",0
"24067",1
"24068",1
"24069",0
"24070",0
"24071",0
"24072",1
"24073",1
"24074",0
"24075",0
"24076",0
"24077",1
"24078",1
"24079",0
"24080",1
"24081",0
"24082",0
"24083",0
"24084",1
"24085",0
"24086",0
"24087",0
"24088",0
"24089",0
"24090",0
"24091",0
"24092",1
"24093",1
"24094",0
"24095",1
"24096",0
"24097",1
"24098",1
"24099",0
"24100",1
"24101",0
"24102",0
"24103",0
"24104",0
"24105",0
"24106",1
"24107",1
"24108",0
"24109",1
"24110",0
"24111",0
"24112",0
"24113",1
"24114",0
"24115",1
"24116",0
"24117",0
"24118",1
"24119",1
"24120",1
"24121",1
"24122",1
"24123",1
"24124",1
"24125",0
"24126",1
"24127",1
"24128",1
"24129",0
"24130",0
"24131",0
"24132",1
"24133",0
"24134",0
"24135",0
"24136",0
"24137",1
"24138",1
"24139",1
"24140",1
"24141",0
"24142",0
"24143",0
"24144",0
"24145",0
"24146",0
"24147",0
"24148",0
"24149",1
"24150",0
"24151",0
"24152",1
"24153",0
"24154",0
"24155",1
"24156",1
"24157",1
"24158",0
"24159",0
"24160",1
"24161",1
"24162",0
"24163",1
"24164",1
"24165",1
"24166",0
"24167",1
"24168",1
"24169",1
"24170",0
"24171",1
"24172",0
"24173",1
"24174",0
"24175",1
"24176",1
"24177",0
"24178",0
"24179",0
"24180",1
"24181",1
"24182",1
"24183",1
"24184",1
"24185",1
"24186",1
"24187",1
"24188",0
"24189",0
"24190",0
"24191",0
"24192",0
"24193",1
"24194",0
"24195",0
"24196",1
"24197",0
"24198",1
"24199",0
"24200",0
"24201",0
"24202",1
"24203",0
"24204",1
"24205",0
"24206",1
"24207",1
"24208",0
"24209",1
"24210",1
"24211",1
"24212",1
"24213",0
"24214",1
"24215",0
"24216",1
"24217",1
"24218",0
"24219",1
"24220",1
"24221",0
"24222",0
"24223",0
"24224",0
"24225",0
"24226",0
"24227",0
"24228",1
"24229",1
"24230",1
"24231",1
"24232",0
"24233",0
"24234",1
"24235",1
"24236",1
"24237",0
"24238",1
"24239",0
"24240",0
"24241",1
"24242",1
"24243",0
"24244",0
"24245",0
"24246",0
"24247",1
"24248",1
"24249",1
"24250",0
"24251",0
"24252",0
"24253",0
"24254",0
"24255",1
"24256",0
"24257",1
"24258",1
"24259",1
"24260",1
"24261",0
"24262",1
"24263",0
"24264",1
"24265",0
"24266",0
"24267",0
"24268",1
"24269",0
"24270",0
"24271",1
"24272",0
"24273",0
"24274",0
"24275",0
"24276",0
"24277",0
"24278",0
"24279",1
"24280",0
"24281",0
"24282",0
"24283",0
"24284",0
"24285",1
"24286",0
"24287",1
"24288",1
"24289",1
"24290",0
"24291",1
"24292",1
"24293",0
"24294",0
"24295",1
"24296",1
"24297",0
"24298",1
"24299",0
"24300",0
"24301",0
"24302",1
"24303",0
"24304",0
"24305",1
"24306",1
"24307",0
"24308",1
"24309",1
"24310",1
"24311",0
"24312",1
"24313",1
"24314",0
"24315",0
"24316",0
"24317",0
"24318",1
"24319",0
"24320",1
"24321",0
"24322",0
"24323",0
"24324",0
"24325",1
"24326",0
"24327",1
"24328",0
"24329",1
"24330",0
"24331",0
"24332",0
"24333",0
"24334",1
"24335",1
"24336",1
"24337",1
"24338",1
"24339",1
"24340",0
"24341",0
"24342",0
"24343",1
"24344",1
"24345",1
"24346",0
"24347",1
"24348",0
"24349",1
"24350",0
"24351",1
"24352",1
"24353",1
"24354",0
"24355",0
"24356",1
"24357",1
"24358",0
"24359",0
"24360",1
"24361",0
"24362",1
"24363",0
"24364",0
"24365",0
"24366",0
"24367",0
"24368",1
"24369",1
"24370",0
"24371",1
"24372",1
"24373",0
"24374",0
"24375",1
"24376",0
"24377",1
"24378",1
"24379",0
"24380",0
"24381",0
"24382",0
"24383",0
"24384",1
"24385",0
"24386",0
"24387",1
"24388",1
"24389",1
"24390",0
"24391",0
"24392",1
"24393",0
"24394",1
"24395",1
"24396",0
"24397",1
"24398",0
"24399",0
"24400",0
"24401",1
"24402",0
"24403",0
"24404",1
"24405",1
"24406",1
"24407",0
"24408",0
"24409",1
"24410",0
"24411",0
"24412",1
"24413",0
"24414",0
"24415",0
"24416",1
"24417",1
"24418",0
"24419",1
"24420",1
"24421",0
"24422",1
"24423",1
"24424",1
"24425",0
"24426",0
"24427",1
"24428",0
"24429",0
"24430",1
"24431",1
"24432",1
"24433",0
"24434",0
"24435",1
"24436",0
"24437",1
"24438",0
"24439",1
"24440",0
"24441",1
"24442",0
"24443",1
"24444",1
"24445",0
"24446",1
"24447",1
"24448",0
"24449",1
"24450",0
"24451",1
"24452",1
"24453",1
"24454",0
"24455",0
"24456",0
"24457",1
"24458",0
"24459",0
"24460",0
"24461",0
"24462",1
"24463",1
"24464",1
"24465",1
"24466",1
"24467",0
"24468",1
"24469",0
"24470",0
"24471",1
"24472",1
"24473",0
"24474",1
"24475",0
"24476",1
"24477",1
"24478",0
"24479",0
"24480",0
"24481",1
"24482",1
"24483",1
"24484",0
"24485",1
"24486",1
"24487",1
"24488",1
"24489",1
"24490",1
"24491",0
"24492",1
"24493",1
"24494",0
"24495",0
"24496",0
"24497",1
"24498",0
"24499",0
"24500",0
"24501",1
"24502",1
"24503",1
"24504",1
"24505",1
"24506",1
"24507",0
"24508",1
"24509",1
"24510",1
"24511",1
"24512",0
"24513",1
"24514",0
"24515",0
"24516",0
"24517",0
"24518",0
"24519",1
"24520",0
"24521",1
"24522",1
"24523",0
"24524",0
"24525",0
"24526",0
"24527",0
"24528",0
"24529",1
"24530",1
"24531",0
"24532",1
"24533",0
"24534",1
"24535",0
"24536",1
"24537",0
"24538",0
"24539",1
"24540",1
"24541",0
"24542",1
"24543",1
"24544",1
"24545",1
"24546",1
"24547",1
"24548",0
"24549",0
"24550",1
"24551",0
"24552",0
"24553",0
"24554",1
"24555",1
"24556",1
"24557",0
"24558",0
"24559",1
"24560",1
"24561",1
"24562",0
"24563",1
"24564",1
"24565",0
"24566",1
"24567",1
"24568",1
"24569",0
"24570",0
"24571",0
"24572",1
"24573",1
"24574",0
"24575",1
"24576",0
"24577",1
"24578",0
"24579",0
"24580",0
"24581",0
"24582",1
"24583",1
"24584",0
"24585",1
"24586",1
"24587",0
"24588",1
"24589",0
"24590",1
"24591",1
"24592",0
"24593",0
"24594",1
"24595",1
"24596",1
"24597",1
"24598",0
"24599",0
"24600",0
"24601",0
"24602",0
"24603",1
"24604",0
"24605",0
"24606",1
"24607",0
"24608",0
"24609",1
"24610",1
"24611",1
"24612",1
"24613",0
"24614",1
"24615",0
"24616",0
"24617",1
"24618",0
"24619",1
"24620",1
"24621",0
"24622",0
"24623",1
"24624",0
"24625",1
"24626",0
"24627",0
"24628",0
"24629",1
"24630",1
"24631",1
"24632",0
"24633",0
"24634",1
"24635",1
"24636",0
"24637",0
"24638",1
"24639",1
"24640",1
"24641",1
"24642",0
"24643",1
"24644",0
"24645",0
"24646",1
"24647",1
"24648",0
"24649",1
"24650",0
"24651",0
"24652",0
"24653",0
"24654",1
"24655",1
"24656",0
"24657",1
"24658",0
"24659",0
"24660",0
"24661",1
"24662",0
"24663",0
"24664",1
"24665",1
"24666",0
"24667",1
"24668",1
"24669",1
"24670",1
"24671",0
"24672",1
"24673",1
"24674",0
"24675",0
"24676",1
"24677",1
"24678",0
"24679",0
"24680",1
"24681",1
"24682",0
"24683",1
"24684",0
"24685",1
"24686",0
"24687",0
"24688",1
"24689",0
"24690",1
"24691",1
"24692",1
"24693",1
"24694",0
"24695",1
"24696",1
"24697",1
"24698",0
"24699",1
"24700",1
"24701",1
"24702",1
"24703",0
"24704",1
"24705",0
"24706",0
"24707",1
"24708",0
"24709",1
"24710",1
"24711",1
"24712",1
"24713",1
"24714",0
"24715",1
"24716",1
"24717",1
"24718",0
"24719",0
"24720",0
"24721",1
"24722",0
"24723",0
"24724",1
"24725",1
"24726",1
"24727",1
"24728",1
"24729",0
"24730",0
"24731",0
"24732",0
"24733",1
"24734",0
"24735",1
"24736",0
"24737",0
"24738",1
"24739",1
"24740",1
"24741",1
"24742",1
"24743",0
"24744",1
"24745",1
"24746",1
"24747",0
"24748",1
"24749",0
"24750",0
"24751",1
"24752",0
"24753",1
"24754",1
"24755",1
"24756",1
"24757",0
"24758",1
"24759",0
"24760",1
"24761",0
"24762",1
"24763",1
"24764",0
"24765",0
"24766",0
"24767",1
"24768",0
"24769",0
"24770",0
"24771",0
"24772",1
"24773",1
"24774",1
"24775",0
"24776",1
"24777",0
"24778",0
"24779",0
"24780",1
"24781",0
"24782",0
"24783",1
"24784",1
"24785",1
"24786",1
"24787",1
"24788",1
"24789",1
"24790",1
"24791",1
"24792",1
"24793",0
"24794",0
"24795",0
"24796",0
"24797",1
"24798",1
"24799",0
"24800",1
"24801",1
"24802",1
"24803",0
"24804",0
"24805",0
"24806",0
"24807",1
"24808",1
"24809",1
"24810",1
"24811",1
"24812",1
"24813",1
"24814",1
"24815",1
"24816",1
"24817",0
"24818",0
"24819",1
"24820",1
"24821",1
"24822",1
"24823",1
"24824",0
"24825",1
"24826",0
"24827",1
"24828",0
"24829",0
"24830",1
"24831",1
"24832",1
"24833",0
"24834",0
"24835",1
"24836",0
"24837",1
"24838",1
"24839",1
"24840",0
"24841",1
"24842",0
"24843",0
"24844",1
"24845",1
"24846",0
"24847",0
"24848",0
"24849",1
"24850",1
"24851",1
"24852",1
"24853",0
"24854",1
"24855",1
"24856",1
"24857",0
"24858",1
"24859",0
"24860",1
"24861",0
"24862",0
"24863",0
"24864",1
"24865",0
"24866",0
"24867",1
"24868",1
"24869",1
"24870",1
"24871",0
"24872",0
"24873",1
"24874",1
"24875",1
"24876",0
"24877",0
"24878",0
"24879",1
"24880",1
"24881",1
"24882",1
"24883",1
"24884",1
"24885",1
"24886",1
"24887",1
"24888",1
"24889",1
"24890",0
"24891",1
"24892",1
"24893",1
"24894",0
"24895",1
"24896",1
"24897",1
"24898",0
"24899",1
"24900",0
"24901",1
"24902",1
"24903",1
"24904",0
"24905",1
"24906",1
"24907",1
"24908",1
"24909",1
"24910",1
"24911",1
"24912",0
"24913",0
"24914",1
"24915",0
"24916",1
"24917",0
"24918",1
"24919",1
"24920",1
"24921",0
"24922",0
"24923",1
"24924",0
"24925",1
"24926",1
"24927",0
"24928",0
"24929",0
"24930",1
"24931",1
"24932",1
"24933",0
"24934",1
"24935",1
"24936",1
"24937",1
"24938",1
"24939",1
"24940",0
"24941",0
"24942",0
"24943",1
"24944",1
"24945",1
"24946",0
"24947",1
"24948",1
"24949",1
"24950",1
"24951",1
"24952",1
"24953",1
"24954",0
"24955",0
"24956",1
"24957",1
"24958",1
"24959",0
"24960",0
"24961",0
"24962",0
"24963",0
"24964",0
"24965",0
"24966",1
"24967",0
"24968",1
"24969",1
"24970",0
"24971",1
"24972",1
"24973",0
"24974",1
"24975",1
"24976",1
"24977",0
"24978",1
"24979",1
"24980",0
"24981",0
"24982",0
"24983",0
"24984",1
"24985",1
"24986",0
"24987",1
"24988",1
"24989",0
"24990",0
"24991",1
"24992",0
"24993",1
"24994",1
"24995",0
"24996",0
"24997",1
"24998",1
"24999",1
"25000",1
"25001",1
"25002",1
"25003",0
"25004",1
"25005",0
"25006",1
"25007",1
"25008",1
"25009",1
"25010",0
"25011",0
"25012",1
"25013",1
"25014",0
"25015",0
"25016",1
"25017",0
"25018",1
"25019",0
"25020",0
"25021",1
"25022",0
"25023",0
"25024",0
"25025",0
"25026",1
"25027",1
"25028",0
"25029",1
"25030",0
"25031",1
"25032",1
"25033",0
"25034",0
"25035",1
"25036",1
"25037",0
"25038",0
"25039",0
"25040",1
"25041",1
"25042",0
"25043",0
"25044",1
"25045",1
"25046",1
"25047",1
"25048",1
"25049",0
"25050",0
"25051",0
"25052",1
"25053",1
"25054",1
"25055",1
"25056",0
"25057",0
"25058",0
"25059",1
"25060",0
"25061",0
"25062",1
"25063",1
"25064",0
"25065",0
"25066",1
"25067",1
"25068",1
"25069",0
"25070",0
"25071",1
"25072",0
"25073",0
"25074",1
"25075",1
"25076",0
"25077",0
"25078",0
"25079",0
"25080",1
"25081",0
"25082",0
"25083",1
"25084",1
"25085",1
"25086",1
"25087",0
"25088",0
"25089",1
"25090",0
"25091",0
"25092",0
"25093",0
"25094",1
"25095",0
"25096",0
"25097",0
"25098",1
"25099",0
"25100",0
"25101",0
"25102",0
"25103",0
"25104",0
"25105",0
"25106",0
"25107",0
"25108",0
"25109",1
"25110",1
"25111",0
"25112",1
"25113",1
"25114",0
"25115",1
"25116",1
"25117",1
"25118",1
"25119",0
"25120",0
"25121",0
"25122",1
"25123",1
"25124",1
"25125",0
"25126",1
"25127",1
"25128",1
"25129",1
"25130",0
"25131",1
"25132",1
"25133",0
"25134",1
"25135",0
"25136",1
"25137",0
"25138",0
"25139",0
"25140",1
"25141",1
"25142",1
"25143",0
"25144",0
"25145",1
"25146",0
"25147",1
"25148",1
"25149",0
"25150",1
"25151",1
"25152",1
"25153",0
"25154",0
"25155",1
"25156",1
"25157",0
"25158",1
"25159",1
"25160",1
"25161",0
"25162",0
"25163",1
"25164",1
"25165",0
"25166",0
"25167",0
"25168",0
"25169",1
"25170",0
"25171",0
"25172",0
"25173",1
"25174",1
"25175",1
"25176",0
"25177",0
"25178",0
"25179",0
"25180",1
"25181",1
"25182",1
"25183",0
"25184",0
"25185",0
"25186",0
"25187",1
"25188",0
"25189",1
"25190",1
"25191",0
"25192",0
"25193",1
"25194",0
"25195",0
"25196",1
"25197",1
"25198",0
"25199",1
"25200",0
"25201",1
"25202",1
"25203",0
"25204",1
"25205",1
"25206",1
"25207",1
"25208",0
"25209",0
"25210",0
"25211",0
"25212",1
"25213",0
"25214",1
"25215",0
"25216",1
"25217",1
"25218",0
"25219",0
"25220",1
"25221",0
"25222",0
"25223",0
"25224",0
"25225",1
"25226",1
"25227",1
"25228",1
"25229",0
"25230",1
"25231",0
"25232",1
"25233",1
"25234",1
"25235",1
"25236",1
"25237",1
"25238",1
"25239",1
"25240",1
"25241",1
"25242",0
"25243",1
"25244",1
"25245",1
"25246",0
"25247",0
"25248",0
"25249",0
"25250",0
"25251",0
"25252",1
"25253",1
"25254",1
"25255",1
"25256",0
"25257",1
"25258",1
"25259",1
"25260",1
"25261",1
"25262",0
"25263",0
"25264",1
"25265",0
"25266",1
"25267",1
"25268",0
"25269",0
"25270",0
"25271",0
"25272",0
"25273",1
"25274",1
"25275",0
"25276",1
"25277",1
"25278",0
"25279",1
"25280",0
"25281",0
"25282",1
"25283",0
"25284",1
"25285",0
"25286",0
"25287",1
"25288",0
"25289",0
"25290",1
"25291",0
"25292",0
"25293",0
"25294",0
"25295",1
"25296",0
"25297",1
"25298",0
"25299",0
"25300",0
"25301",0
"25302",1
"25303",1
"25304",1
"25305",1
"25306",0
"25307",0
"25308",0
"25309",1
"25310",1
"25311",0
"25312",1
"25313",1
"25314",1
"25315",0
"25316",1
"25317",1
"25318",1
"25319",1
"25320",1
"25321",1
"25322",1
"25323",0
"25324",1
"25325",1
"25326",0
"25327",1
"25328",1
"25329",0
"25330",1
"25331",0
"25332",1
"25333",0
"25334",1
"25335",0
"25336",1
"25337",1
"25338",0
"25339",0
"25340",1
"25341",0
"25342",0
"25343",0
"25344",0
"25345",1
"25346",1
"25347",0
"25348",1
"25349",0
"25350",1
"25351",0
"25352",0
"25353",1
"25354",0
"25355",0
"25356",0
"25357",0
"25358",0
"25359",1
"25360",0
"25361",0
"25362",1
"25363",1
"25364",1
"25365",1
"25366",0
"25367",0
"25368",1
"25369",0
"25370",0
"25371",0
"25372",1
"25373",1
"25374",1
"25375",0
"25376",0
"25377",1
"25378",1
"25379",0
"25380",0
"25381",0
"25382",0
"25383",1
"25384",1
"25385",1
"25386",0
"25387",1
"25388",1
"25389",0
"25390",1
"25391",0
"25392",0
"25393",0
"25394",0
"25395",0
"25396",1
"25397",0
"25398",0
"25399",1
"25400",1
"25401",0
"25402",1
"25403",1
"25404",1
"25405",0
"25406",0
"25407",1
"25408",1
"25409",1
"25410",0
"25411",0
"25412",1
"25413",0
"25414",0
"25415",1
"25416",1
"25417",1
"25418",1
"25419",0
"25420",0
"25421",1
"25422",0
"25423",0
"25424",0
"25425",1
"25426",0
"25427",1
"25428",1
"25429",1
"25430",1
"25431",1
"25432",0
"25433",1
"25434",1
"25435",0
"25436",1
"25437",0
"25438",0
"25439",0
"25440",0
"25441",1
"25442",1
"25443",1
"25444",1
"25445",1
"25446",0
"25447",1
"25448",1
"25449",1
"25450",1
"25451",1
"25452",1
"25453",1
"25454",1
"25455",1
"25456",1
"25457",1
"25458",0
"25459",0
"25460",1
"25461",1
"25462",0
"25463",1
"25464",1
"25465",1
"25466",1
"25467",1
"25468",0
"25469",0
"25470",1
"25471",0
"25472",0
"25473",1
"25474",1
"25475",1
"25476",0
"25477",0
"25478",0
"25479",0
"25480",0
"25481",0
"25482",0
"25483",0
"25484",0
"25485",1
"25486",0
"25487",1
"25488",0
"25489",0
"25490",0
"25491",0
"25492",0
"25493",0
"25494",0
"25495",0
"25496",0
"25497",1
"25498",0
"25499",1
"25500",1
"25501",0
"25502",0
"25503",1
"25504",1
"25505",1
"25506",1
"25507",1
"25508",1
"25509",1
"25510",1
"25511",1
"25512",1
"25513",1
"25514",1
"25515",0
"25516",0
"25517",1
"25518",1
"25519",0
"25520",0
"25521",0
"25522",1
"25523",1
"25524",1
"25525",1
"25526",0
"25527",1
"25528",1
"25529",1
"25530",1
"25531",1
"25532",1
"25533",0
"25534",0
"25535",0
"25536",1
"25537",0
"25538",0
"25539",0
"25540",1
"25541",0
"25542",1
"25543",1
"25544",1
"25545",1
"25546",1
"25547",1
"25548",1
"25549",0
"25550",1
"25551",1
"25552",1
"25553",0
"25554",1
"25555",0
"25556",0
"25557",1
"25558",0
"25559",1
"25560",1
"25561",0
"25562",1
"25563",0
"25564",1
"25565",1
"25566",1
"25567",1
"25568",1
"25569",0
"25570",1
"25571",1
"25572",0
"25573",1
"25574",0
"25575",0
"25576",1
"25577",0
"25578",0
"25579",1
"25580",1
"25581",1
"25582",1
"25583",1
"25584",1
"25585",1
"25586",1
"25587",1
"25588",1
