"","V1"
"89797",0
"89798",0
"89799",0
"89800",0
"89801",0
"89802",0
"89803",1
"89804",0
"89805",0
"89806",0
"89807",0
"89808",0
"89809",0
"89810",0
"89811",0
"89812",0
"89813",0
"89814",0
"89815",0
"89816",0
"89817",0
"89818",0
"89819",0
"89820",0
"89821",0
"89822",0
"89823",0
"89824",0
"89825",0
"89826",0
"89827",0
"89828",0
"89829",0
"89830",0
"89831",0
"89832",0
"89833",0
"89834",0
"89835",0
"89836",0
"89837",0
"89838",0
"89839",0
"89840",0
"89841",0
"89842",0
"89843",0
"89844",0
"89845",0
"89846",0
"89847",0
"89848",0
"89849",0
"89850",0
"89851",0
"89852",0
"89853",0
"89854",0
"89855",0
"89856",0
"89857",0
"89858",0
"89859",0
"89860",0
"89861",0
"89862",0
"89863",0
"89864",0
"89865",0
"89866",0
"89867",0
"89868",0
"89869",0
"89870",0
"89871",0
"89872",0
"89873",0
"89874",0
"89875",0
"89876",0
"89877",0
"89878",0
"89879",0
"89880",0
"89881",0
"89882",0
"89883",0
"89884",0
"89885",0
"89886",0
"89887",0
"89888",0
"89889",0
"89890",0
"89891",0
"89892",0
"89893",0
"89894",0
"89895",0
"89896",0
"89897",0
"89898",0
"89899",0
"89900",0
"89901",0
"89902",0
"89903",0
"89904",0
"89905",0
"89906",0
"89907",0
"89908",0
"89909",0
"89910",0
"89911",0
"89912",0
"89913",0
"89914",0
"89915",0
"89916",0
"89917",0
"89918",0
"89919",0
"89920",0
"89921",0
"89922",0
"89923",0
"89924",0
"89925",1
"89926",0
"89927",0
"89928",0
"89929",0
"89930",0
"89931",0
"89932",0
"89933",0
"89934",0
"89935",0
"89936",0
"89937",0
"89938",0
"89939",0
"89940",0
"89941",0
"89942",0
"89943",0
"89944",0
"89945",0
"89946",0
"89947",0
"89948",0
"89949",0
"89950",0
"89951",0
"89952",0
"89953",0
"89954",0
"89955",0
"89956",0
"89957",0
"89958",0
"89959",0
"89960",0
"89961",0
"89962",0
"89963",0
"89964",0
"89965",0
"89966",1
"89967",0
"89968",0
"89969",0
"89970",0
"89971",1
"89972",0
"89973",0
"89974",0
"89975",0
"89976",0
"89977",0
"89978",0
"89979",0
"89980",0
"89981",0
"89982",0
"89983",0
"89984",0
"89985",0
"89986",0
"89987",0
"89988",0
"89989",0
"89990",0
"89991",0
"89992",0
"89993",0
"89994",0
"89995",0
"89996",0
"89997",0
"89998",0
"89999",0
"90000",0
"90001",0
"90002",0
"90003",0
"90004",0
"90005",0
"90006",0
"90007",0
"90008",0
"90009",0
"90010",0
"90011",0
"90012",0
"90013",0
"90014",0
"90015",0
"90016",0
"90017",0
"90018",0
"90019",0
"90020",0
"90021",0
"90022",0
"90023",0
"90024",0
"90025",0
"90026",0
"90027",0
"90028",0
"90029",0
"90030",0
"90031",0
"90032",1
"90033",0
"90034",0
"90035",0
"90036",0
"90037",0
"90038",0
"90039",0
"90040",0
"90041",0
"90042",0
"90043",0
"90044",0
"90045",0
"90046",0
"90047",0
"90048",0
"90049",0
"90050",0
"90051",0
"90052",0
"90053",0
"90054",0
"90055",0
"90056",0
"90057",0
"90058",0
"90059",0
"90060",0
"90061",0
"90062",0
"90063",0
"90064",0
"90065",0
"90066",0
"90067",0
"90068",0
"90069",0
"90070",0
"90071",0
"90072",0
"90073",0
"90074",0
"90075",0
"90076",0
"90077",0
"90078",0
"90079",0
"90080",0
"90081",0
"90082",0
"90083",0
"90084",0
"90085",0
"90086",0
"90087",0
"90088",0
"90089",0
"90090",0
"90091",0
"90092",0
"90093",0
"90094",0
"90095",0
"90096",0
"90097",0
"90098",0
"90099",0
"90100",0
"90101",0
"90102",0
"90103",0
"90104",0
"90105",0
"90106",0
"90107",0
"90108",0
"90109",0
"90110",0
"90111",1
"90112",0
"90113",0
"90114",0
"90115",0
"90116",0
"90117",0
"90118",0
"90119",0
"90120",0
"90121",0
"90122",0
"90123",0
"90124",0
"90125",1
"90126",0
"90127",0
"90128",0
"90129",0
"90130",0
"90131",0
"90132",0
"90133",0
"90134",0
"90135",0
"90136",0
"90137",0
"90138",0
"90139",0
"90140",0
"90141",0
"90142",0
"90143",0
"90144",0
"90145",0
"90146",0
"90147",0
"90148",0
"90149",0
"90150",0
"90151",0
"90152",0
"90153",0
"90154",0
"90155",0
"90156",0
"90157",0
"90158",0
"90159",0
"90160",0
"90161",0
"90162",0
"90163",0
"90164",0
"90165",0
"90166",0
"90167",0
"90168",0
"90169",0
"90170",0
"90171",0
"90172",0
"90173",0
"90174",0
"90175",0
"90176",0
"90177",0
"90178",0
"90179",0
"90180",0
"90181",0
"90182",0
"90183",0
"90184",0
"90185",0
"90186",0
"90187",0
"90188",0
"90189",0
"90190",0
"90191",0
"90192",0
"90193",0
"90194",0
"90195",0
"90196",0
"90197",0
"90198",0
"90199",0
"90200",0
"90201",0
"90202",0
"90203",0
"90204",0
"90205",0
"90206",0
"90207",0
"90208",0
"90209",0
"90210",0
"90211",0
"90212",0
"90213",0
"90214",0
"90215",0
"90216",0
"90217",0
"90218",0
"90219",0
"90220",0
"90221",0
"90222",0
"90223",0
"90224",0
"90225",0
"90226",0
"90227",0
"90228",0
"90229",0
"90230",0
"90231",0
"90232",0
"90233",0
"90234",0
"90235",0
"90236",0
"90237",0
"90238",0
"90239",0
"90240",0
"90241",0
"90242",0
"90243",0
"90244",0
"90245",0
"90246",0
"90247",0
"90248",0
"90249",0
"90250",0
"90251",0
"90252",0
"90253",0
"90254",0
"90255",0
"90256",0
"90257",0
"90258",0
"90259",0
"90260",0
"90261",0
"90262",0
"90263",0
"90264",0
"90265",0
"90266",0
"90267",1
"90268",1
"90269",1
"90270",1
"90271",0
"90272",0
"90273",0
"90274",1
"90275",0
"90276",0
"90277",0
"90278",0
"90279",0
"90280",0
"90281",0
"90282",0
"90283",0
"90284",1
"90285",0
"90286",0
"90287",0
"90288",0
"90289",0
"90290",0
"90291",0
"90292",0
"90293",0
"90294",0
"90295",0
"90296",0
"90297",0
"90298",0
"90299",0
"90300",0
"90301",0
"90302",0
"90303",0
"90304",0
"90305",0
"90306",0
"90307",0
"90308",0
"90309",0
"90310",1
"90311",0
"90312",0
"90313",0
"90314",0
"90315",0
"90316",0
"90317",0
"90318",0
"90319",0
"90320",0
"90321",0
"90322",0
"90323",0
"90324",0
"90325",0
"90326",0
"90327",0
"90328",0
"90329",0
"90330",0
"90331",0
"90332",0
"90333",0
"90334",0
"90335",0
"90336",0
"90337",0
"90338",0
"90339",0
"90340",1
"90341",0
"90342",0
"90343",0
"90344",0
"90345",0
"90346",0
"90347",0
"90348",0
"90349",0
"90350",0
"90351",0
"90352",0
"90353",0
"90354",0
"90355",0
"90356",0
"90357",0
"90358",0
"90359",0
"90360",0
"90361",0
"90362",0
"90363",0
"90364",0
"90365",0
"90366",0
"90367",0
"90368",0
"90369",0
"90370",0
"90371",0
"90372",0
"90373",0
"90374",0
"90375",0
"90376",0
"90377",0
"90378",0
"90379",0
"90380",0
"90381",0
"90382",0
"90383",0
"90384",0
"90385",0
"90386",0
"90387",0
"90388",0
"90389",0
"90390",0
"90391",0
"90392",0
"90393",0
"90394",0
"90395",0
"90396",0
"90397",0
"90398",0
"90399",0
"90400",0
"90401",0
"90402",0
"90403",0
"90404",0
"90405",0
"90406",0
"90407",0
"90408",0
"90409",0
"90410",0
"90411",0
"90412",0
"90413",0
"90414",0
"90415",0
"90416",0
"90417",0
"90418",0
"90419",0
"90420",0
"90421",0
"90422",0
"90423",0
"90424",0
"90425",0
"90426",0
"90427",0
"90428",0
"90429",0
"90430",0
"90431",0
"90432",0
"90433",0
"90434",0
"90435",0
"90436",0
"90437",0
"90438",0
"90439",0
"90440",0
"90441",0
"90442",0
"90443",0
"90444",0
"90445",0
"90446",0
"90447",0
"90448",0
"90449",0
"90450",0
"90451",0
"90452",0
"90453",0
"90454",0
"90455",0
"90456",0
"90457",0
"90458",0
"90459",0
"90460",0
"90461",0
"90462",0
"90463",0
"90464",0
"90465",0
"90466",0
"90467",0
"90468",0
"90469",0
"90470",0
"90471",0
"90472",0
"90473",0
"90474",0
"90475",0
"90476",0
"90477",0
"90478",0
"90479",0
"90480",0
"90481",0
"90482",0
"90483",0
"90484",0
"90485",0
"90486",0
"90487",0
"90488",0
"90489",0
"90490",0
"90491",0
"90492",0
"90493",0
"90494",0
"90495",0
"90496",0
"90497",0
"90498",0
"90499",0
"90500",0
"90501",0
"90502",0
"90503",0
"90504",0
"90505",0
"90506",0
"90507",0
"90508",0
"90509",0
"90510",0
"90511",0
"90512",0
"90513",0
"90514",0
"90515",0
"90516",0
"90517",1
"90518",0
"90519",0
"90520",0
"90521",0
"90522",0
"90523",0
"90524",0
"90525",0
"90526",0
"90527",0
"90528",0
"90529",0
"90530",0
"90531",0
"90532",0
"90533",0
"90534",0
"90535",0
"90536",0
"90537",0
"90538",0
"90539",0
"90540",0
"90541",0
"90542",0
"90543",0
"90544",0
"90545",0
"90546",0
"90547",0
"90548",0
"90549",0
"90550",0
"90551",0
"90552",0
"90553",0
"90554",0
"90555",0
"90556",0
"90557",0
"90558",0
"90559",0
"90560",0
"90561",0
"90562",0
"90563",0
"90564",0
"90565",0
"90566",0
"90567",0
"90568",0
"90569",0
"90570",0
"90571",0
"90572",0
"90573",0
"90574",0
"90575",0
"90576",0
"90577",0
"90578",0
"90579",0
"90580",0
"90581",0
"90582",0
"90583",0
"90584",0
"90585",0
"90586",0
"90587",0
"90588",0
"90589",0
"90590",0
"90591",0
"90592",0
"90593",0
"90594",0
"90595",0
"90596",0
"90597",0
"90598",0
"90599",0
"90600",0
"90601",0
"90602",0
"90603",0
"90604",0
"90605",0
"90606",0
"90607",0
"90608",0
"90609",0
"90610",0
"90611",0
"90612",0
"90613",0
"90614",0
"90615",0
"90616",0
"90617",0
"90618",0
"90619",0
"90620",0
"90621",0
"90622",0
"90623",0
"90624",0
"90625",0
"90626",0
"90627",0
"90628",1
"90629",0
"90630",0
"90631",0
"90632",0
"90633",0
"90634",0
"90635",0
"90636",0
"90637",0
"90638",1
"90639",0
"90640",0
"90641",0
"90642",0
"90643",0
"90644",0
"90645",0
"90646",0
"90647",0
"90648",0
"90649",0
"90650",0
"90651",0
"90652",0
"90653",0
"90654",0
"90655",0
"90656",0
"90657",0
"90658",0
"90659",0
"90660",0
"90661",0
"90662",0
"90663",0
"90664",0
"90665",0
"90666",0
"90667",0
"90668",0
"90669",0
"90670",0
"90671",0
"90672",0
"90673",0
"90674",0
"90675",0
"90676",0
"90677",0
"90678",0
"90679",0
"90680",0
"90681",0
"90682",0
"90683",0
"90684",0
"90685",0
"90686",0
"90687",0
"90688",0
"90689",0
"90690",0
"90691",0
"90692",0
"90693",1
"90694",0
"90695",0
"90696",0
"90697",0
"90698",0
"90699",0
"90700",0
"90701",0
"90702",0
"90703",0
"90704",0
"90705",0
"90706",0
"90707",0
"90708",0
"90709",0
"90710",0
"90711",0
"90712",0
"90713",0
"90714",1
"90715",0
"90716",0
"90717",0
"90718",0
"90719",0
"90720",0
"90721",0
"90722",1
"90723",0
"90724",0
"90725",0
"90726",0
"90727",0
"90728",0
"90729",0
"90730",0
"90731",0
"90732",0
"90733",0
"90734",0
"90735",0
"90736",0
"90737",0
"90738",0
"90739",0
"90740",0
"90741",0
"90742",0
"90743",0
"90744",0
"90745",0
"90746",0
"90747",0
"90748",0
"90749",0
"90750",0
"90751",0
"90752",0
"90753",0
"90754",0
"90755",0
"90756",0
"90757",0
"90758",0
"90759",0
"90760",0
"90761",0
"90762",0
"90763",0
"90764",0
"90765",0
"90766",0
"90767",0
"90768",0
"90769",0
"90770",0
"90771",0
"90772",0
"90773",0
"90774",0
"90775",0
"90776",0
"90777",0
"90778",0
"90779",0
"90780",0
"90781",0
"90782",0
"90783",0
"90784",0
"90785",0
"90786",0
"90787",0
"90788",0
"90789",0
"90790",0
"90791",0
"90792",0
"90793",1
"90794",0
"90795",0
"90796",0
"90797",0
"90798",0
"90799",0
"90800",0
"90801",0
"90802",0
"90803",0
"90804",0
"90805",0
"90806",0
"90807",0
"90808",0
"90809",0
"90810",0
"90811",0
"90812",0
"90813",0
"90814",0
"90815",0
"90816",0
"90817",0
"90818",0
"90819",0
"90820",0
"90821",0
"90822",0
"90823",0
"90824",0
"90825",0
"90826",1
"90827",0
"90828",0
"90829",0
"90830",0
"90831",0
"90832",0
"90833",0
"90834",0
"90835",0
"90836",0
"90837",0
"90838",0
"90839",1
"90840",0
"90841",0
"90842",0
"90843",0
"90844",0
"90845",0
"90846",0
"90847",0
"90848",0
"90849",0
"90850",0
"90851",0
"90852",0
"90853",0
"90854",0
"90855",0
"90856",0
"90857",0
"90858",0
"90859",0
"90860",0
"90861",0
"90862",0
"90863",0
"90864",0
"90865",0
"90866",0
"90867",0
"90868",0
"90869",0
"90870",0
"90871",0
"90872",0
"90873",0
"90874",0
"90875",0
"90876",0
"90877",0
"90878",0
"90879",0
"90880",0
"90881",0
"90882",0
"90883",0
"90884",0
"90885",0
"90886",0
"90887",0
"90888",0
"90889",1
"90890",0
"90891",0
"90892",0
"90893",0
"90894",0
"90895",0
"90896",0
"90897",0
"90898",0
"90899",0
"90900",0
"90901",0
"90902",0
"90903",0
"90904",0
"90905",0
"90906",0
"90907",0
"90908",0
"90909",0
"90910",0
"90911",0
"90912",0
"90913",0
"90914",0
"90915",0
"90916",0
"90917",0
"90918",0
"90919",0
"90920",0
"90921",0
"90922",0
"90923",0
"90924",0
"90925",0
"90926",0
"90927",0
"90928",0
"90929",0
"90930",1
"90931",0
"90932",0
"90933",0
"90934",0
"90935",0
"90936",0
"90937",0
"90938",0
"90939",0
"90940",0
"90941",0
"90942",0
"90943",0
"90944",0
"90945",0
"90946",0
"90947",0
"90948",0
"90949",0
"90950",0
"90951",0
"90952",0
"90953",0
"90954",1
"90955",0
"90956",0
"90957",0
"90958",0
"90959",0
"90960",0
"90961",0
"90962",0
"90963",0
"90964",1
"90965",0
"90966",0
"90967",0
"90968",0
"90969",0
"90970",0
"90971",0
"90972",0
"90973",0
"90974",0
"90975",0
"90976",0
"90977",0
"90978",0
"90979",0
"90980",0
"90981",0
"90982",0
"90983",0
"90984",0
"90985",0
"90986",0
"90987",0
"90988",0
"90989",0
"90990",0
"90991",0
"90992",0
"90993",0
"90994",0
"90995",1
"90996",0
"90997",0
"90998",0
"90999",0
"91000",0
"91001",0
"91002",0
"91003",0
"91004",0
"91005",0
"91006",0
"91007",0
"91008",0
"91009",0
"91010",0
"91011",0
"91012",0
"91013",0
"91014",0
"91015",0
"91016",0
"91017",0
"91018",0
"91019",0
"91020",0
"91021",0
"91022",0
"91023",0
"91024",0
"91025",0
"91026",0
"91027",0
"91028",0
"91029",0
"91030",0
"91031",0
"91032",0
"91033",0
"91034",0
"91035",0
"91036",0
"91037",0
"91038",0
"91039",0
"91040",0
"91041",0
"91042",0
"91043",0
"91044",0
"91045",0
"91046",0
"91047",0
"91048",0
"91049",0
"91050",0
"91051",0
"91052",0
"91053",0
"91054",1
"91055",0
"91056",0
"91057",0
"91058",0
"91059",0
"91060",0
"91061",0
"91062",0
"91063",0
"91064",0
"91065",0
"91066",0
"91067",0
"91068",0
"91069",0
"91070",0
"91071",0
"91072",0
"91073",0
"91074",0
"91075",0
"91076",0
"91077",0
"91078",0
"91079",0
"91080",0
"91081",0
"91082",0
"91083",0
"91084",0
"91085",0
"91086",0
"91087",0
"91088",0
"91089",0
"91090",0
"91091",0
"91092",0
"91093",1
"91094",0
"91095",1
"91096",0
"91097",0
"91098",0
"91099",0
"91100",0
"91101",0
"91102",1
"91103",1
"91104",1
"91105",1
"91106",1
"91107",0
"91108",0
"91109",0
"91110",0
"91111",0
"91112",0
"91113",0
"91114",0
"91115",0
"91116",0
"91117",0
"91118",0
"91119",0
"91120",0
"91121",0
"91122",0
"91123",0
"91124",1
"91125",0
"91126",0
"91127",0
"91128",0
"91129",0
"91130",0
"91131",0
"91132",0
"91133",0
"91134",0
"91135",0
"91136",0
"91137",0
"91138",0
"91139",0
"91140",0
"91141",0
"91142",0
"91143",0
"91144",0
"91145",0
"91146",0
"91147",0
"91148",0
"91149",0
"91150",0
"91151",0
"91152",0
"91153",0
"91154",0
"91155",0
"91156",0
"91157",0
"91158",0
"91159",0
"91160",0
"91161",0
"91162",0
"91163",0
"91164",0
"91165",0
"91166",0
"91167",0
"91168",0
"91169",0
"91170",0
"91171",0
"91172",0
"91173",0
"91174",0
"91175",0
"91176",0
"91177",0
"91178",0
"91179",0
"91180",0
"91181",0
"91182",0
"91183",0
"91184",0
"91185",0
"91186",0
"91187",0
"91188",0
"91189",0
"91190",0
"91191",0
"91192",0
"91193",0
"91194",0
"91195",0
"91196",0
"91197",0
"91198",0
"91199",0
"91200",0
"91201",0
"91202",0
"91203",0
"91204",0
"91205",0
"91206",0
"91207",0
"91208",0
"91209",0
"91210",0
"91211",0
"91212",1
"91213",0
"91214",0
"91215",0
"91216",0
"91217",0
"91218",0
"91219",0
"91220",0
"91221",0
"91222",0
"91223",0
"91224",0
"91225",0
"91226",0
"91227",0
"91228",0
"91229",0
"91230",0
"91231",0
"91232",0
"91233",0
"91234",0
"91235",0
"91236",0
"91237",0
"91238",0
"91239",0
"91240",0
"91241",0
"91242",0
"91243",1
"91244",0
"91245",0
"91246",0
"91247",0
"91248",0
"91249",0
"91250",0
"91251",1
"91252",0
"91253",0
"91254",0
"91255",0
"91256",0
"91257",0
"91258",0
"91259",0
"91260",0
"91261",0
"91262",0
"91263",0
"91264",0
"91265",0
"91266",1
"91267",0
"91268",0
"91269",0
"91270",0
"91271",0
"91272",0
"91273",0
"91274",0
"91275",0
"91276",0
"91277",0
"91278",0
"91279",0
"91280",0
"91281",0
"91282",0
"91283",1
"91284",0
"91285",0
"91286",0
"91287",0
"91288",0
"91289",0
"91290",0
"91291",0
"91292",0
"91293",0
"91294",0
"91295",0
"91296",0
"91297",0
"91298",0
"91299",0
"91300",1
"91301",0
"91302",0
"91303",0
"91304",0
"91305",0
"91306",0
"91307",0
"91308",0
"91309",0
"91310",0
"91311",0
"91312",0
"91313",0
"91314",0
"91315",0
"91316",0
"91317",0
"91318",0
"91319",0
"91320",0
"91321",0
"91322",0
"91323",0
"91324",0
"91325",0
"91326",0
"91327",0
"91328",0
"91329",0
"91330",0
"91331",0
"91332",0
"91333",0
"91334",0
"91335",0
"91336",0
"91337",0
"91338",0
"91339",0
"91340",0
"91341",0
"91342",0
"91343",0
"91344",0
"91345",0
"91346",0
"91347",0
"91348",0
"91349",0
"91350",0
"91351",0
"91352",0
"91353",0
"91354",0
"91355",0
"91356",0
"91357",0
"91358",0
"91359",0
"91360",0
"91361",0
"91362",0
"91363",0
"91364",0
"91365",0
"91366",0
"91367",0
"91368",0
"91369",0
"91370",0
"91371",0
"91372",0
"91373",0
"91374",0
"91375",0
"91376",0
"91377",0
"91378",0
"91379",0
"91380",0
"91381",0
"91382",0
"91383",0
"91384",0
"91385",0
"91386",0
"91387",0
"91388",0
"91389",0
"91390",0
"91391",0
"91392",0
"91393",0
"91394",0
"91395",0
"91396",0
"91397",0
"91398",0
"91399",0
"91400",0
"91401",1
"91402",0
"91403",0
"91404",0
"91405",0
"91406",0
"91407",0
"91408",0
"91409",0
"91410",0
"91411",0
"91412",0
"91413",0
"91414",0
"91415",0
"91416",0
"91417",0
"91418",0
"91419",0
"91420",0
"91421",0
"91422",1
"91423",1
"91424",0
"91425",0
"91426",0
"91427",0
"91428",0
"91429",0
"91430",0
"91431",0
"91432",0
"91433",0
"91434",0
"91435",0
"91436",0
"91437",0
"91438",0
"91439",0
"91440",0
"91441",0
"91442",0
"91443",0
"91444",0
"91445",0
"91446",0
"91447",0
"91448",0
"91449",0
"91450",0
"91451",0
"91452",0
"91453",0
"91454",0
"91455",0
"91456",0
"91457",0
"91458",0
"91459",0
"91460",0
"91461",0
"91462",0
"91463",0
"91464",0
"91465",0
"91466",0
"91467",0
"91468",0
"91469",0
"91470",0
"91471",0
"91472",0
"91473",0
"91474",0
"91475",0
"91476",0
"91477",0
"91478",0
"91479",0
"91480",0
"91481",0
"91482",0
"91483",0
"91484",0
"91485",0
"91486",0
"91487",0
"91488",0
"91489",0
"91490",0
"91491",0
"91492",0
"91493",0
"91494",0
"91495",0
"91496",0
"91497",0
"91498",0
"91499",0
"91500",0
"91501",0
"91502",0
"91503",0
"91504",0
"91505",0
"91506",0
"91507",0
"91508",0
"91509",0
"91510",0
"91511",0
"91512",0
"91513",0
"91514",0
"91515",0
"91516",0
"91517",0
"91518",0
"91519",0
"91520",0
"91521",0
"91522",0
"91523",0
"91524",0
"91525",0
"91526",0
"91527",0
"91528",0
"91529",0
"91530",0
"91531",0
"91532",0
"91533",0
"91534",0
"91535",0
"91536",0
"91537",0
"91538",0
"91539",0
"91540",0
"91541",0
"91542",0
"91543",0
"91544",0
"91545",0
"91546",0
"91547",0
"91548",0
"91549",0
"91550",0
"91551",0
"91552",0
"91553",0
"91554",0
"91555",0
"91556",0
"91557",0
"91558",0
"91559",0
"91560",0
"91561",0
"91562",0
"91563",0
"91564",0
"91565",0
"91566",0
"91567",0
"91568",0
"91569",0
"91570",0
"91571",0
"91572",0
"91573",0
"91574",0
"91575",0
"91576",0
"91577",0
"91578",0
"91579",0
"91580",0
"91581",0
"91582",1
"91583",0
"91584",0
"91585",0
"91586",0
"91587",0
"91588",0
"91589",0
"91590",0
"91591",0
"91592",0
"91593",0
"91594",0
"91595",0
"91596",0
"91597",0
"91598",0
"91599",0
"91600",0
"91601",0
"91602",0
"91603",0
"91604",0
"91605",0
"91606",0
"91607",0
"91608",0
"91609",1
"91610",1
"91611",0
"91612",1
"91613",0
"91614",0
"91615",0
"91616",0
"91617",0
"91618",0
"91619",0
"91620",0
"91621",0
"91622",0
"91623",0
"91624",0
"91625",0
"91626",0
"91627",0
"91628",0
"91629",0
"91630",0
"91631",0
"91632",0
"91633",0
"91634",0
"91635",0
"91636",0
"91637",0
"91638",0
"91639",0
"91640",0
"91641",0
"91642",0
"91643",0
"91644",0
"91645",0
"91646",0
"91647",0
"91648",0
"91649",0
"91650",0
"91651",0
"91652",0
"91653",0
"91654",0
"91655",0
"91656",0
"91657",0
"91658",0
"91659",0
"91660",0
"91661",0
"91662",0
"91663",0
"91664",0
"91665",0
"91666",0
"91667",0
"91668",0
"91669",0
"91670",0
"91671",0
"91672",0
"91673",0
"91674",0
"91675",0
"91676",0
"91677",0
"91678",0
"91679",0
"91680",0
"91681",0
"91682",0
"91683",0
"91684",0
"91685",0
"91686",0
"91687",0
"91688",0
"91689",0
"91690",0
"91691",0
"91692",0
"91693",0
"91694",0
"91695",0
"91696",1
"91697",1
"91698",1
"91699",1
"91700",1
"91701",1
"91702",1
"91703",1
"91704",1
"91705",1
"91706",1
"91707",1
"91708",1
"91709",1
"91710",1
"91711",1
"91712",1
"91713",1
"91714",1
"91715",1
"91716",1
"91717",1
"91718",1
"91719",0
"91720",1
"91721",1
"91722",0
"91723",1
"91724",0
"91725",0
"91726",0
"91727",0
"91728",0
"91729",0
"91730",0
"91731",0
"91732",0
"91733",0
"91734",0
"91735",0
"91736",0
"91737",0
"91738",0
"91739",0
"91740",0
"91741",0
"91742",0
"91743",0
"91744",0
"91745",0
"91746",0
"91747",0
"91748",0
"91749",0
"91750",0
"91751",0
"91752",0
"91753",0
"91754",0
"91755",0
"91756",0
"91757",0
"91758",0
"91759",1
"91760",1
"91761",1
"91762",0
"91763",0
"91764",0
"91765",0
"91766",0
"91767",0
"91768",0
"91769",0
"91770",0
"91771",0
"91772",0
"91773",0
"91774",0
"91775",0
"91776",0
"91777",0
"91778",0
"91779",0
"91780",0
"91781",0
"91782",0
"91783",0
"91784",0
"91785",0
"91786",0
"91787",0
"91788",1
"91789",0
"91790",0
"91791",0
"91792",0
"91793",0
"91794",0
"91795",1
"91796",0
"91797",0
"91798",0
"91799",0
"91800",0
"91801",0
"91802",0
"91803",0
"91804",0
"91805",0
"91806",0
"91807",0
"91808",0
"91809",1
"91810",0
"91811",0
"91812",0
"91813",0
"91814",0
"91815",0
"91816",0
"91817",0
"91818",1
"91819",1
"91820",1
"91821",0
"91822",0
"91823",0
"91824",0
"91825",0
"91826",0
"91827",0
"91828",0
"91829",0
"91830",0
"91831",0
"91832",0
"91833",0
"91834",0
"91835",0
"91836",0
"91837",0
"91838",0
"91839",0
"91840",0
"91841",0
"91842",0
"91843",0
"91844",0
"91845",0
"91846",0
"91847",0
"91848",0
"91849",0
"91850",0
"91851",0
"91852",0
"91853",0
"91854",0
"91855",0
"91856",0
"91857",0
"91858",0
"91859",0
"91860",0
"91861",0
"91862",0
"91863",0
"91864",0
"91865",0
"91866",0
"91867",0
"91868",0
"91869",0
"91870",0
"91871",0
"91872",0
"91873",0
"91874",0
"91875",0
"91876",0
"91877",0
"91878",0
"91879",0
"91880",0
"91881",0
"91882",0
"91883",0
"91884",0
"91885",0
"91886",0
"91887",0
"91888",0
"91889",0
"91890",0
"91891",0
"91892",0
"91893",0
"91894",0
"91895",0
"91896",0
"91897",0
"91898",0
"91899",0
"91900",0
"91901",0
"91902",0
"91903",0
"91904",0
"91905",0
"91906",0
"91907",0
"91908",0
"91909",0
"91910",0
"91911",0
"91912",0
"91913",0
"91914",0
"91915",0
"91916",0
"91917",0
"91918",0
"91919",0
"91920",0
"91921",0
"91922",0
"91923",0
"91924",0
"91925",0
"91926",0
"91927",0
"91928",0
"91929",0
"91930",0
"91931",0
"91932",0
"91933",0
"91934",0
"91935",0
"91936",0
"91937",0
"91938",0
"91939",0
"91940",0
"91941",0
"91942",0
"91943",0
"91944",0
"91945",0
"91946",0
"91947",0
"91948",0
"91949",0
"91950",0
"91951",0
"91952",0
"91953",0
"91954",0
"91955",0
"91956",1
"91957",0
"91958",0
"91959",0
"91960",0
"91961",0
"91962",0
"91963",0
"91964",0
